product_name_clean,contains_gluten,contains_dairy,contains_nuts,contains_peanut,contains_seafood,contains_egg,contains_soy,contains_celery,contains_mustard,contains_sesame,contains_sulfite,contains_other,contains_unknown,allergen_match_count,allergen_sources,label_sources,confidence
"premium ice cream, dark chocolate raspberry truffle",False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium ice cream, denali extreme moose trackers",False,True,True,True,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium ice cream, denali original moose tracks",False,True,True,True,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium ice cream, dulce de leche",False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium ice cream, instant mood fix caramel brownie trail mix",True,True,True,True,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium ice cream, peppermint",False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium ice cream, praline pecan",True,True,True,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium ice cream, pumpkin",False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium ice cream, vanilla",False,True,False,False,False,True,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium ice cream, vanilla custard flavored ice cream with caramel, apple pieces cinnamon vanilla cake bits, caramel apple pie",True,True,False,False,False,True,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium iced coffee drink with almond milk, vanilla",False,True,True,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium indulgent yogurt,False,True,True,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium indulgent yogurt with sea salt toasted coconut granola,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium italian hoagie rolls,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium italian sausage with a blend of mozzarella and ricotta cheeses zesty signature sauce in a crispy seasoned crust stromboli, italian sausage",True,True,False,False,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium jelly belly easter mix,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium jurtle caramel corn,False,True,True,True,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium korean inspired bbq fully cooked pork baby back ribs in teriyaki bbq sauce,True,False,False,False,False,False,True,False,False,True,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium lactose free ice cream,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium lemon juice,False,False,False,False,False,False,False,False,False,False,True,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium light creamy ice cream,False,True,True,True,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium light popcorn,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium lobster bisque soup,True,True,False,False,True,False,False,False,False,False,True,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium macaroni cheese,True,True,False,False,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium maryland-style crab cakes,True,False,False,False,True,True,True,False,True,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium mashed potatoes,False,True,False,False,False,False,True,False,False,False,False,False,False,3,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium meat lovers pasta in tomato sauce with italian sausage and angus beef,True,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium meats cheeses,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium mexican tortillas traditional flour,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium microwave butter popcorn, butter",False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium microwave popcorn,False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium microwave popcorn, cheddar",False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium milk chocolate,False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium milk dark chocolate covered almonds,True,True,True,True,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium mint chocolate chip ice cream, mint chocolate chip",False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium mint moose tracks classic ice cream,False,True,True,True,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium mixed nuts,False,False,True,True,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium muffin,True,True,False,False,False,True,True,False,False,False,False,False,False,2,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium muffins,True,True,False,False,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium müsli,True,False,False,False,False,False,False,False,False,False,True,False,False,3,foods_allergens|foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_or_allergen_tags,high
premium noodle soup,True,True,False,False,True,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium nuts,False,True,True,True,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium nuts, smokey almonds bbq peanuts",True,False,True,True,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium omega-3,False,False,False,False,False,False,False,False,False,False,False,False,False,2,foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_negative,medium
premium onion buns,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium organic granola dark chocolate peanut butter,False,True,True,True,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium original saltine crackers,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium oyster flavored sauce,True,False,False,False,True,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium peach classic ice cream,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium peanuts,False,False,True,True,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium pepperoni pizza sandwiches,True,True,False,False,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium pepperoni pizza with reduced fat mozzarella cheese in a crispy crust sandwiches,True,True,False,False,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium pepperoni, mozzarella cheese zesty signature sauce in a crispy seasoned crust stromboli, pepperoni",True,True,False,False,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium pepperoni, mozzarella cheese zesty signature sauce in a crispy seasoned crust, pepperoni",True,True,False,False,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium pie crusts,True,False,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium pints ice cream, strawberry lemonade",False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium plus,True,False,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium plus whole wheat crackers,True,False,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium popcorn,False,True,False,False,False,False,True,False,False,False,False,False,False,12,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium popcorn for kidz,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium popcorn movie theater butter,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium popcorn, light , butter",False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium popcorn, movie theater butter",False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium pork sausage,False,False,False,False,False,False,False,False,True,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium poultry gravy mix,False,True,False,False,False,False,True,False,False,True,False,False,False,2,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium profiterole appetizers, mushroom",True,True,True,False,False,True,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium pulled pork sandwiches,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium real mayonnaise,False,False,False,False,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium rich creamy ice cream,False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium roast beef with gravy, premium roast beef",True,False,False,False,False,False,False,False,False,False,False,True,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium roasted sesame seed,False,False,False,False,False,False,False,False,False,True,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium rum raisin classic ice cream,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium salad bowl,True,True,False,False,False,True,True,False,True,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium saltine crackers,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium sandwich savers tangy dill pickles,False,False,False,False,False,False,False,False,True,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium sandwiches,True,True,False,False,False,False,True,False,True,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium sea salt caramel ice cream, sea salt caramel",False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium seafood medley,False,False,False,False,True,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium seafood mix,False,False,False,False,True,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium seafood salad,True,False,False,False,True,True,True,True,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium seasoned beef,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium select mixed nuts,False,False,True,True,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium selections ice cream,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium selections ice cream, chocolate satisfaction",False,True,True,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium selects,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium skillets dinner mix, creamy cheese sauce with pasta seasonongs",True,True,False,False,False,False,True,False,True,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium sliced smoked atlantic peppered salmon,False,False,False,False,True,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium snack bar,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium solid white albacore in water,False,False,False,False,True,False,True,True,False,False,False,False,False,3,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium soup oyster crackers,True,False,False,False,True,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium soup, butternut squash apple",False,True,False,False,False,False,False,False,False,False,True,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium sour cream,False,True,False,False,False,False,False,False,False,False,False,False,False,3,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium soy sauce,True,False,False,False,False,False,True,False,False,False,False,False,False,3,foods_allergens|foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_or_allergen_tags,high
premium spumoni ice cream,False,True,True,True,False,False,True,False,False,False,True,False,False,2,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium steak strips seasoned smoked beef,False,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium steakhouse bacon ranch red potatoes,False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium strawberry classic ice cream with strawberries,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium strawberry puree mix,False,False,False,False,False,False,False,False,False,False,True,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium super extra large virginia, peanuts",False,False,True,True,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium sweet cream salted butter,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium swiss mix,True,True,True,True,False,False,True,False,False,False,True,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium thin crust pizza,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium toffee candy frozen yogurt,False,True,True,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium toffee ice cream with toffee chunks and a thick caramel ribbon, mt. toffee",False,True,True,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium trail mix,False,True,True,True,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium tuna salad,True,False,False,False,True,True,True,True,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium twice baked mashed russet potatoes,False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium vanilla flavored ice cream with chewy brownie pieces swirled with thick fudge, mackinac island fudge",True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium vanilla ice cream made with real vanilla beans, vanilla",False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium vanilla ice cream with peanut butter cups and famous moose tracks fudge, vanilla",False,True,True,True,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium vanilla ice cream, vanilla",False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium vodka sauce, vodka",False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium white baking chips,False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium white bread,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"premium white chocolate morsels, premium white chocolate",False,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium white meat chicken pie,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium white meat chicken salad,False,False,False,False,False,True,True,True,True,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium white tilapia,True,False,False,False,False,False,True,False,False,False,True,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium whole almonds,False,False,True,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
premium yellowfin steaks ahi tuna,False,False,False,False,True,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
prenatal 100 complete +dha,True,True,False,False,True,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
prenatal daily duo,False,False,False,False,True,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
prenatal essential multi,False,False,False,False,False,False,False,False,False,False,False,True,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
prenatal multivitamins,False,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
prepared black beans,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"prepared black beans black beans, water, salt, calcium chloride, iron gluconate color",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"prepared black beans water, black beans",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
prepared cabbage,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
prepared garbanzo beans,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
prepared horseradish,False,False,False,False,False,False,True,False,True,False,False,False,False,2,allergies_10k|openfoodfacts,explicit_empty_allergen_list|openfoodfacts_explicit_allergen_tags,high
"prepared horseradish horseradish, vinegar, salt, natural flavor",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
prepared horseradish with beets,False,False,False,False,False,False,False,False,True,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
prepared large butter beans,False,True,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,keyword_from_ingredient_text,medium
prepared light red kidney beans,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
prepared mustard,False,False,False,False,False,False,False,False,True,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"prepared mustard distilled vinegar, mustard seed, salt, turmeric",False,False,False,False,False,False,False,False,True,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"prepared mustard mustard seed, turmeric, paprika, natural flavor",False,False,False,False,False,False,False,False,True,False,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
prepared organic chick peas,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
prepared pinto and pink beans,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
prepared pinto beans,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
prepared small pinquito beans,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
prepared with sulfites for color retention,False,False,False,False,False,False,False,False,False,False,True,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"preservative blend calcium propionate, sodium propinate, potassium sorbate and citric acid",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"preservative calcium propionate, sodium propionate, sorbic acid, potassium sorbate, natamycin",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"preservative calcium propionate, sorbic acid",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
preservative diglycerides,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"preservative potassium sorbate, sorbic acid",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
preservative tbhq,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"preservative tbhq, bht",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"preservatives ascorbic acid, potassium sorbate sodium benzoate",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"preservatives calcium propionate, potassium sorbate, sorbic acid",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"preservatives calcium propionate, sorbic acid and or citric acid",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"preservatives potassium sorbate, calcium proponate, fumaric acid, sorbic acid",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"preservatives potassium sorbate, sulfiting agents, sorbic acid, calcium propionate, sodium propionate",False,False,False,False,False,False,False,False,False,False,True,True,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"preservatives propionic acid, benzoic acid, sodium hydroxide",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"preservatives sodium benzoate, potassium sorbate, sodium propionate",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"preservatives sodium benzoate, sodium erythorbate, sodium nitrate",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"preservatives sodium benzoate, sodium propionate, potassium sorbate, sorbic acid",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"preservatives sodium propionate, citric acid, potassium sorbate, sodium benzoate",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"preservatives sodium propionate, sodium benzoate, citric acid",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"preservatives sorbic acid, sodium propionate",False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
preserved with sodium benzoate and potassium sorbate,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
preserved with sulphur dioxide,False,False,False,False,False,False,False,False,False,False,True,True,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
president burger cheddar emmental 12 tranches 200g,False,True,False,False,False,False,False,False,False,False,False,False,False,3,foods_allergens|foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_or_allergen_tags,high
president camembert 250g,False,True,False,False,False,False,False,False,False,False,False,False,False,3,foods_allergens|foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_or_allergen_tags,high
president emmental coeur de meule 250g,False,True,False,False,False,False,False,False,False,False,False,False,False,3,foods_allergens|foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_or_allergen_tags,high
president s choice tortillas original medium,True,False,False,False,False,False,True,False,False,True,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
president spreadable lightly salted,False,True,False,False,False,False,False,False,False,False,False,False,False,3,foods_allergens|foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_or_allergen_tags,high
presient s choice vanilla greek yogurt,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
presliced cinnamon raisin swirl bagels,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
presliced everything bagels,True,False,False,False,False,False,False,False,False,True,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
presliced plain bagels,True,False,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
preso fattoria cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
press up,False,False,False,False,False,False,False,False,False,False,False,False,False,2,foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_negative,medium
press up moyen,False,False,False,False,False,False,False,False,False,False,False,False,False,2,foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_negative,medium
pressup orange 1l,False,False,False,False,False,False,False,False,False,False,False,False,False,2,foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_negative,medium
prestige biscuits collection,True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
prestige craveable candy crunch,True,True,True,True,False,True,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
prestige kettle cooked chips,False,True,False,False,False,False,False,False,False,False,False,False,False,2,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
prestige premium pasta sauce,True,True,False,False,False,True,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
prestige real gelato,False,True,True,True,False,False,True,False,False,False,False,False,False,5,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel,True,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel balls,True,True,True,True,False,False,True,False,False,False,False,False,False,2,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
"pretzel balls enriched wheat flour wheat starch, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid, silicon dioxide anti-caking agent , vegetable oil corn and or canola and or cottonseed and or soybean , corn syrup, salt, sodium bicarbonate, yeast , sesame sticks unbleached wheat flour contains malted barley flour as a natural enzyme additive , soybean oil, sesame seeds, bulgur wheat, salt, colored with beet powder and turmeric , cajun corn sticks yellow corn masa, soybean oil, cajun seasoning potato flour, spices and herbs, salt, onion powder, tomato powder, garlic powder, natural flavoring, maltodextrin, modified corn starch, green pepper powder , salt , pretzels enriched wheat flour wheat starch, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid, silicon dioxide anti-caking agent , salt, vegetable oil corn and or canola and or cottonseed and or soybean , corn syrup, sodium bicarbonate, yeast , spice blend salt, paprika, black pepper, cayenne pepper, garlic powder, onion powder, white pepper, oregano, thyme, tricalcium phosphate anti-caking agent",True,False,False,False,False,False,True,False,False,True,False,False,False,1,allergies_10k,explicit_ingredient_allergen_tags,high
"pretzel balls, parmesan garlic",True,True,False,False,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
pretzel bark dark chocolate,True,True,True,True,False,False,True,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
